0.00000000	0.00000000	-100.47408500	-100.47405340	-100.45144620
9.00000000	0.00000000	-100.47414560	-100.47413260	-100.45148780
33.00000000	0.00000000	-100.47705010	-100.47704840	-100.45054360
36.00000000	0.00000000	-100.47705050	-100.47704910	-100.45054420
39.00000000	0.00000000	-100.47705070	-100.47704950	-100.45054440
42.00000000	0.00000000	-100.47705060	-100.47704970	-100.45054450
45.00000000	0.00000000	-100.47705050	-100.47704970	-100.45054440
48.00000000	0.00000000	-100.47705020	-100.47704960	-100.45054430
51.00000000	0.00000000	-100.47704990	-100.47704930	-100.45054400
54.00000000	0.00000000	-100.47704950	-100.47704900	-100.45054380
57.00000000	0.00000000	-100.47704910	-100.47704870	-100.45054350
60.00000000	0.00000000	-100.47704870	-100.47704830	-100.45054310
63.00000000	0.00000000	-100.47704830	-100.47704800	-100.45054280
66.00000000	0.00000000	-100.47704800	-100.47704770	-100.45054250
69.00000000	0.00000000	-100.47704760	-100.47704740	-100.45054220
72.00000000	0.00000000	-100.47704730	-100.47704710	-100.45054200
75.00000000	0.00000000	-100.47704710	-100.47704680	-100.45054180
78.00000000	0.00000000	-100.47704690	-100.47704660	-100.45054160
81.00000000	0.00000000	-100.47704670	-100.47704650	-100.45054150
84.00000000	0.00000000	-100.47704660	-100.47704640	-100.45054140
87.00000000	0.00000000	-100.47704650	-100.47704630	-100.45054130
90.00000000	0.00000000	-100.47704650	-100.47704630	-100.45054130

0.00000000	3.00000000	-100.47408500	-100.47405340	-100.45144620
27.00000000	3.00000000	-100.47417570	-100.47417300	-100.45150510
33.00000000	3.00000000	-100.47417770	-100.47417600	-100.45150580
36.00000000	3.00000000	-100.47705050	-100.47704910	-100.45054410
39.00000000	3.00000000	-100.47705070	-100.47704950	-100.45054440
42.00000000	3.00000000	-100.47705060	-100.47704970	-100.45054450
45.00000000	3.00000000	-100.47705050	-100.47704970	-100.45054440
48.00000000	3.00000000	-100.47705020	-100.47704960	-100.45054430
51.00000000	3.00000000	-100.47704990	-100.47704930	-100.45054410
54.00000000	3.00000000	-100.47704950	-100.47704900	-100.45054380
57.00000000	3.00000000	-100.47704910	-100.47704870	-100.45054350
60.00000000	3.00000000	-100.47704870	-100.47704840	-100.45054310
63.00000000	3.00000000	-100.47704840	-100.47704800	-100.45054280
66.00000000	3.00000000	-100.47704800	-100.47704770	-100.45054250
69.00000000	3.00000000	-100.47704770	-100.47704740	-100.45054230
72.00000000	3.00000000	-100.47704740	-100.47704710	-100.45054200
75.00000000	3.00000000	-100.47704710	-100.47704690	-100.45054180
78.00000000	3.00000000	-100.47704690	-100.47704670	-100.45054160
81.00000000	3.00000000	-100.47704670	-100.47704650	-100.45054150
84.00000000	3.00000000	-100.47704660	-100.47704640	-100.45054140
87.00000000	3.00000000	-100.47704650	-100.47704630	-100.45054130
90.00000000	3.00000000	-100.47704650	-100.47704630	-100.45054130

0.00000000	6.00000000	-100.47408500	-100.47405340	-100.45144620
30.00000000	6.00000000	-100.47417690	-100.47417470	-100.45150560
33.00000000	6.00000000	-100.47417770	-100.47417590	-100.45150580
36.00000000	6.00000000	-100.47705050	-100.47704910	-100.45054420
39.00000000	6.00000000	-100.47705070	-100.47704950	-100.45054440
42.00000000	6.00000000	-100.47705060	-100.47704970	-100.45054450
45.00000000	6.00000000	-100.47705050	-100.47704970	-100.45054450
48.00000000	6.00000000	-100.47705020	-100.47704960	-100.45054430
51.00000000	6.00000000	-100.47704990	-100.47704930	-100.45054410
54.00000000	6.00000000	-100.47704960	-100.47704910	-100.45054380
57.00000000	6.00000000	-100.47704920	-100.47704870	-100.45054350
