0.00000000	0.00000000	0.00000004	0.00000000	0.00000000
9.00000000	0.00000000	-0.00000448	0.00000000	0.00000000
33.00000000	0.00000000	0.00034969	0.00000000	0.00000000
36.00000000	0.00000000	0.00032091	0.00000000	-0.00000000
39.00000000	0.00000000	0.00031697	-0.00000000	0.00000000
42.00000000	0.00000000	0.00031105	-0.00000000	-0.00000000
45.00000000	0.00000000	0.00029019	-0.00000000	0.00000000
48.00000000	0.00000000	0.00024856	-0.00000000	0.00000000
51.00000000	0.00000000	0.00023765	-0.00000000	-0.00000000
54.00000000	0.00000000	0.00021798	-0.00000000	0.00000000
57.00000000	0.00000000	0.00020745	-0.00000000	0.00000000
60.00000000	0.00000000	0.00019660	0.00000000	-0.00000000
63.00000000	0.00000000	0.00016780	0.00000000	-0.00000000
66.00000000	0.00000000	0.00016701	0.00000000	-0.00000000
69.00000000	0.00000000	0.00013055	-0.00000000	-0.00000000
72.00000000	0.00000000	0.00011530	-0.00000000	0.00000000
75.00000000	0.00000000	0.00011223	-0.00000000	0.00000000
78.00000000	0.00000000	0.00007118	-0.00000000	-0.00000000
81.00000000	0.00000000	0.00004080	-0.00000000	0.00000000
84.00000000	0.00000000	0.00003692	-0.00000000	-0.00000000
87.00000000	0.00000000	-0.00001155	0.00000000	0.00000000
90.00000000	0.00000000	0.00000000	0.00000000	0.00000000

0.00000000	3.00000000	0.00010809	-0.00000000	0.00000000
27.00000000	3.00000000	0.00010201	0.00000000	0.00000000
33.00000000	3.00000000	-0.00028601	0.00000000	0.00000000
36.00000000	3.00000000	-0.00035271	-0.00000000	-0.00000000
39.00000000	3.00000000	-0.00031714	-0.00000000	0.00000000
42.00000000	3.00000000	-0.00014461	0.00000000	0.00000000
45.00000000	3.00000000	-0.00017156	0.00000000	-0.00000000
48.00000000	3.00000000	-0.00029255	-0.00000000	0.00000000
51.00000000	3.00000000	-0.00024489	-0.00000000	0.00000000
54.00000000	3.00000000	-0.00022067	0.00000000	-0.00000000
57.00000000	3.00000000	-0.00023973	0.00000000	0.00000000
60.00000000	3.00000000	-0.00010199	-0.00000000	0.00000000
63.00000000	3.00000000	-0.00010529	0.00000000	0.00000000
66.00000000	3.00000000	0.00003810	0.00000000	0.00000000
69.00000000	3.00000000	-0.00010693	0.00000000	-0.00000000
72.00000000	3.00000000	-0.00012907	0.00000000	-0.00000000
75.00000000	3.00000000	0.00003250	-0.00000000	0.00000000
78.00000000	3.00000000	-0.00018749	0.00000000	-0.00000000
81.00000000	3.00000000	-0.00012616	0.00000000	-0.00000000
84.00000000	3.00000000	0.00002689	-0.00000000	0.00000000
87.00000000	3.00000000	-0.00009514	-0.00000000	-0.00000000
90.00000000	3.00000000	0.00000000	0.00000000	0.00000000

0.00000000	6.00000000	0.00021862	0.00000000	-0.00000000
30.00000000	6.00000000	0.00013496	-0.00000000	-0.00000000
33.00000000	6.00000000	0.00048449	-0.00000000	0.00000000
36.00000000	6.00000000	0.00046592	0.00000000	-0.00000000
39.00000000	6.00000000	0.00051735	-0.00000000	-0.00000000
42.00000000	6.00000000	0.00038706	-0.00000000	-0.00000000
45.00000000	6.00000000	0.00036074	-0.00000000	-0.00000000
48.00000000	6.00000000	0.00037073	0.00000000	-0.00000000
51.00000000	6.00000000	0.00048775	0.00000000	0.00000000
54.00000000	6.00000000	0.00016225	0.00000000	0.00000000
57.00000000	6.00000000	0.00033316	-0.00000000	-0.00000000
60.00000000	6.00000000	0.00022739	-0.00000000	0.00000000
63.00000000	6.00000000	0.00031539	0.00000000	0.00000000
66.00000000	6.00000000	0.00025467	0.00000000	-0.00000000
69.00000000	6.00000000	0.00016531	-0.00000000	0.00000000
72.00000000	6.00000000	0.00017574	-0.00000000	0.00000000
75.00000000	6.00000000	0.00013121	0.00000000	-0.00000000
78.00000000	6.00000000	-0.00004832	0.00000000	0.00000000
81.00000000	6.00000000	0.00016862	-0.00000000	0.00000000
84.00000000	6.00000000	0.00010337	-0.00000000	-0.00000000
87.00000000	6.00000000	0.00002904	-0.00000000	0.00000000
90.00000000	6.00000000	0.00000000	0.00000000	0.00000000

0.00000000	9.00000000	0.00032727	0.00000000	0.00000000
30.00000000	9.00000000	0.00025867	-0.00000000	0.00000000
33.00000000	9.00000000	-0.00014121	-0.00000000	0.00000000
36.00000000	9.00000000	-0.00005162	-0.00000000	-0.00000000
39.00000000	9.00000000	-0.00016681	-0.00000000	0.00000000
42.00000000	9.00000000	-0.00018435	0.00000000	-0.00000000
45.00000000	9.00000000	-0.00015293	0.00000000	-0.00000000
48.00000000	9.00000000	-0.00003404	0.00000000	-0.00000000
51.00000000	9.00000000	-0.00015772	-0.00000000	0.00000000
54.00000000	9.00000000	-0.00004296	-0.00000000	0.00000000
57.00000000	9.00000000	0.00002542	-0.00000000	-0.00000000
60.00000000	9.00000000	-0.00017302	0.00000000	0.00000000
63.00000000	9.00000000	-0.00007342	-0.00000000	0.00000000
66.00000000	9.00000000	-0.00030060	-0.00000000	0.00000000
69.00000000	9.00000000	-0.00018099	0.00000000	-0.00000000
72.00000000	9.00000000	-0.00002037	0.00000000	-0.00000000
75.00000000	9.00000000	-0.00003654	0.00000000	-0.00000000
78.00000000	9.00000000	-0.00000179	-0.00000000	-0.00000000
81.00000000	9.00000000	-0.00014797	-0.00000000	-0.00000000
84.00000000	9.00000000	-0.00011420	0.00000000	-0.00000000
87.00000000	9.00000000	0.00028166	-0.00000000	0.00000000
90.00000000	9.00000000	0.00000000	0.00000000	0.00000000

0.00000000	12.00000000	0.00033950	0.00000000	-0.00000000
33.00000000	12.00000000	0.03236494	0.00000000	-0.00000000
36.00000000	12.00000000	0.00062149	-0.00000000	-0.00000000
39.00000000	12.00000000	0.00056832	0.00000000	0.00000000
42.00000000	12.00000000	0.00053944	-0.00000000	-0.00000000
45.00000000	12.00000000	0.00046877	-0.00000000	-0.00000000
48.00000000	12.00000000	0.00044834	0.00000000	-0.00000000
51.00000000	12.00000000	0.00042908	-0.00000000	-0.00000000
54.00000000	12.00000000	0.00039512	0.00000000	-0.00000000
57.00000000	12.00000000	0.00019761	0.00000000	0.00000000
60.00000000	12.00000000	0.00019049	0.00000000	0.00000000
63.00000000	12.00000000	0.00044823	-0.00000000	0.00000000
66.00000000	12.00000000	0.00018519	0.00000000	-0.00000000
69.00000000	12.00000000	0.00033911	0.00000000	0.00000000
72.00000000	12.00000000	0.00027360	0.00000000	0.00000000
75.00000000	12.00000000	0.00019455	0.00000000	-0.00000000
78.00000000	12.00000000	-0.00001353	0.00000000	-0.00000000
81.00000000	12.00000000	0.00017768	0.00000000	-0.00000000
84.00000000	12.00000000	-0.00002781	0.00000000	0.00000000
87.00000000	12.00000000	0.00009944	0.00000000	-0.00000000
90.00000000	12.00000000	0.00000000	0.00000000	0.00000000

0.00000000	15.00000000	0.00041793	0.00000000	-0.00000000
33.00000000	15.00000000	0.00037160	0.00000000	0.00000000
36.00000000	15.00000000	0.00069494	-0.00000000	-0.00000000
39.00000000	15.00000000	0.00061223	0.00000000	-0.00000000
42.00000000	15.00000000	0.00051371	-0.00000000	-0.00000000
45.00000000	15.00000000	0.00059552	-0.00000000	0.00000000
48.00000000	15.00000000	0.00047926	-0.00000000	-0.00000000
51.00000000	15.00000000	0.00045387	-0.00000000	-0.00000000
54.00000000	15.00000000	0.00051341	-0.00000000	-0.00000000
57.00000000	15.00000000	0.00054005	-0.00000000	-0.00000000
60.00000000	15.00000000	0.00034663	-0.00000000	-0.00000000
63.00000000	15.00000000	0.00034881	0.00000000	-0.00000000
66.00000000	15.00000000	0.00016165	0.00000000	-0.00000000
69.00000000	15.00000000	0.00047810	-0.00000000	0.00000000
72.00000000	15.00000000	0.00025950	0.00000000	-0.00000000
75.00000000	15.00000000	0.00009197	0.00000000	-0.00000000
78.00000000	15.00000000	0.00013690	0.00000000	0.00000000
81.00000000	15.00000000	0.00010343	0.00000000	0.00000000
84.00000000	15.00000000	-0.00002449	-0.00000000	0.00000000
87.00000000	15.00000000	0.00005135	0.00000000	-0.00000000
90.00000000	15.00000000	0.00000000	0.00000000	0.00000000

0.00000000	18.00000000	0.00049393	-0.00000000	-0.00000000
33.00000000	18.00000000	0.00045849	-0.00000000	-0.00000000
36.00000000	18.00000000	0.00062155	0.00000000	0.00000000
39.00000000	18.00000000	0.00063208	-0.00000000	0.00000000
42.00000000	18.00000000	0.00065428	0.00000000	-0.00000000
45.00000000	18.00000000	0.00061577	-0.00000000	0.00000000
48.00000000	18.00000000	0.00037993	0.00000000	0.00000000
51.00000000	18.00000000	0.00045145	-0.00000000	0.00000000
54.00000000	18.00000000	0.00038617	0.00000000	-0.00000000
57.00000000	18.00000000	0.00045271	-0.00000000	0.00000000
60.00000000	18.00000000	0.00048681	-0.00000000	0.00000000
63.00000000	18.00000000	0.00022454	0.00000000	0.00000000
66.00000000	18.00000000	0.00033095	0.00000000	-0.00000000
69.00000000	18.00000000	0.00036639	0.00000000	-0.00000000
72.00000000	18.00000000	0.00020873	0.00000000	-0.00000000
75.00000000	18.00000000	0.00026740	0.00000000	0.00000000
78.00000000	18.00000000	0.00023306	0.00000000	-0.00000000
81.00000000	18.00000000	-0.00002154	-0.00000000	0.00000000
84.00000000	18.00000000	0.00004291	0.00000000	0.00000000
87.00000000	18.00000000	0.00005249	0.00000000	0.00000000
90.00000000	18.00000000	0.00000000	0.00000000	0.00000000

0.00000000	21.00000000	0.00056594	0.00000000	0.00000000
33.00000000	21.00000000	0.00012182	-0.00000000	-0.00000000
36.00000000	21.00000000	0.00023393	-0.00000000	-0.00000000
39.00000000	21.00000000	0.00027316	-0.00000000	-0.00000000
42.00000000	21.00000000	0.00024384	-0.00000000	-0.00000000
45.00000000	21.00000000	0.00011804	-0.00000000	0.00000000
48.00000000	21.00000000	0.00019986	0.00000000	-0.00000000
51.00000000	21.00000000	0.00017872	0.00000000	0.00000000
54.00000000	21.00000000	0.00004186	0.00000000	-0.00000000
57.00000000	21.00000000	0.00004886	-0.00000000	0.00000000
60.00000000	21.00000000	0.00026501	-0.00000000	-0.00000000
63.00000000	21.00000000	-0.00000104	-0.00000000	0.00000000
66.00000000	21.00000000	0.00019880	-0.00000000	0.00000000
69.00000000	21.00000000	0.00006737	-0.00000000	0.00000000
72.00000000	21.00000000	0.00008403	0.00000000	-0.00000000
75.00000000	21.00000000	0.00021825	0.00000000	-0.00000000
78.00000000	21.00000000	0.00010701	0.00000000	0.00000000
81.00000000	21.00000000	0.00002459	0.00000000	-0.00000000
84.00000000	21.00000000	0.00001780	-0.00000000	0.00000000
87.00000000	21.00000000	-0.00001208	-0.00000000	-0.00000000
90.00000000	21.00000000	0.00000000	0.00000000	0.00000000

0.00000000	24.00000000	0.00061311	0.00000000	0.00000000
33.00000000	24.00000000	0.00028431	-0.00000000	0.00000000
36.00000000	24.00000000	0.00023854	-0.00000000	-0.00000000
39.00000000	24.00000000	0.00027920	-0.00000000	-0.00000000
42.00000000	24.00000000	0.00024325	0.00000000	-0.00000000
45.00000000	24.00000000	0.00014123	0.00000000	0.00000000
48.00000000	24.00000000	0.00027325	-0.00000000	0.00000000
51.00000000	24.00000000	0.00024385	0.00000000	0.00000000
54.00000000	24.00000000	0.00004014	-0.00000000	-0.00000000
57.00000000	24.00000000	0.00024491	0.00000000	-0.00000000
60.00000000	24.00000000	0.00022518	-0.00000000	-0.00000000
